osm_id,amenity,name,building,way_area,shop,area,geometry,icon
120433109,,,house,146.658,,146.659337261506,"POLYGON ((121.1243823 14.64431909986528, 121.1245061 14.64429079986528, 121.1245275 14.64437839986529, 121.1244037 14.64440669986529, 121.1243823 14.64431909986528))",home
120433119,,,house,179.191,,179.191578268249,"POLYGON ((121.1244621 14.64463829986532, 121.1245965 14.64460999986531, 121.1246188 14.64470939986532, 121.1244844 14.64473769986533, 121.1244621 14.64463829986532))",home
120433121,,,house,283.701,,283.700147177927,"POLYGON ((121.1241985 14.64440909986529, 121.1242004 14.64426169986527, 121.1243507 14.64426349986527, 121.1243488 14.64441079986529, 121.1241985 14.64440909986529))",home
120433126,,,house,94.1426,,94.1430937258456,"POLYGON ((121.1243401 14.64469139986532, 121.1243949 14.64467919986532, 121.124425 14.64480659986534, 121.1243701 14.64481869986534, 121.1243401 14.64469139986532))",home
120433192,,,house,176.021,,176.022078592239,"POLYGON ((121.1242499 14.64401769986525, 121.1244196 14.64398049986524, 121.1244295 14.64402259986524, 121.1244402 14.64407169986525, 121.1243189 14.64409819986525, 121.1243082 14.64404909986525, 121.1242597 14.64405969986525, 121.1242499 14.64401769986525))",home
120435276,,,house,189.117,,189.118088013847,"POLYGON ((121.1205454 14.64652889986554, 121.1207005 14.64647569986553, 121.1207314 14.64656029986554, 121.1205763 14.64661349986555, 121.1205454 14.64652889986554))",home
120766632,,,house,61.8574,,61.8579688214866,"POLYGON ((121.0822998 14.63528989986421, 121.0823543 14.63528159986421, 121.0823676 14.63537009986422, 121.0823129 14.63537509986422, 121.0822998 14.63528989986421))",home
120766633,,,house,98.1035,,98.1065181851152,"POLYGON ((121.0823543 14.63528159986421, 121.0824404 14.63527139986421, 121.0824497 14.63536269986423, 121.0823676 14.63537009986422, 121.0823543 14.63528159986421))",home
120766634,,,house,66.0488,,66.0456811247564,"POLYGON ((121.0824665 14.6351193998642, 121.0825136 14.63510759986419, 121.0825395 14.63521049986421, 121.0824923 14.63522229986421, 121.0824665 14.6351193998642))",home
120766637,,,house,88.832,,88.8335621575237,"POLYGON ((121.0825059 14.63526309986421, 121.0825722 14.63525479986421, 121.0825819 14.63530499986422, 121.0826023 14.63534899986422, 121.082518 14.63535659986422, 121.0825059 14.63526309986421))",home
120766639,,,house,66.0801,,66.0787923096627,"POLYGON ((121.0824193 14.63513129986419, 121.0824665 14.6351193998642, 121.0824923 14.63522229986421, 121.0824452 14.63523419986421, 121.0824193 14.63513129986419))",home
120766640,,,house,80.1602,,80.1575754437544,"POLYGON ((121.0824404 14.63527139986421, 121.0825059 14.63526309986421, 121.082518 14.63535659986422, 121.0824497 14.63536269986423, 121.0824404 14.63527139986421))",home
120786654,,Maple Rad,residential,198.264,,198.264444728314,"POLYGON ((121.1209197 14.64134709986493, 121.1210063 14.64134129986493, 121.121019 14.64151919986494, 121.1209324 14.64152499986495, 121.1209197 14.64134709986493))",residential-community
121222285,,,retail,122.557,,122.556416254733,"POLYGON ((121.0848669 14.63380169986404, 121.0849016 14.63367509986402, 121.0849347 14.63368259986403, 121.0849693 14.63373609986403, 121.0849424 14.63382109986404, 121.0848669 14.63380169986404))",commercial
121222291,,,commercial,70.6465,,70.6463600368131,"POLYGON ((121.0826249 14.63321029986397, 121.0826455 14.63314419986397, 121.082722 14.63316649986397, 121.0827014 14.63323259986397, 121.0826249 14.63321029986397))",building
121222295,,,commercial,91.6074,,91.6087343355002,"POLYGON ((121.0827021 14.63325059986398, 121.0827283 14.63316399986396, 121.0828043 14.63318579986397, 121.0827781 14.63327239986397, 121.0827021 14.63325059986398))",building
121222316,,,commercial,242.766,,242.768312411905,"POLYGON ((121.0826736 14.63313159986396, 121.0827224 14.63297889986394, 121.0828357 14.63301279986394, 121.0827869 14.63316549986397, 121.0826736 14.63313159986396))",building
121222318,,,commercial,206.238,,206.234988175472,"POLYGON ((121.0829389 14.63320329986397, 121.0829788 14.63307379986395, 121.083093 14.63310679986396, 121.0830532 14.63323619986397, 121.0829389 14.63320329986397))",building
121222328,,,commercial,189.529,,189.532109096961,"POLYGON ((121.0828043 14.63316549986397, 121.0828302 14.63305539986395, 121.082958 14.63308349986396, 121.0829321 14.63319359986397, 121.0828043 14.63316549986397))",building
121222329,,,commercial,12.6387,,12.6419908207249,"POLYGON ((121.0825816 14.63317419986397, 121.0825877 14.63314349986397, 121.0826187 14.63314929986396, 121.0826126 14.63317999986397, 121.0825816 14.63317419986397))",building
121222333,,,commercial,208.084,,208.088757943953,"POLYGON ((121.082545 14.63307349986395, 121.0825835 14.63295149986394, 121.0826431 14.63296909986394, 121.082638 14.63298639986395, 121.0826995 14.63300459986395, 121.082666 14.63310929986396, 121.0826602 14.63312899986396, 121.0826027 14.63311199986396, 121.0826085 14.63309229986395, 121.082545 14.63307349986395))",building
121222355,,,commercial,19.3965,,19.3963935388785,"POLYGON ((121.0825032 14.63320809986397, 121.0825099 14.63317109986397, 121.0825496 14.63317789986397, 121.0825429 14.63321489986397, 121.0825032 14.63320809986397))",building
121222360,,,commercial,16.7852,,16.7861694005249,"POLYGON ((121.0825603 14.63322549986397, 121.0825658 14.63318869986397, 121.0826006 14.63319349986397, 121.0825952 14.63323039986397, 121.0825603 14.63322549986397))",building
121222361,,,commercial,30.543,,30.5405453349834,"POLYGON ((121.0825231 14.63315519986396, 121.0825342 14.63310839986396, 121.0825826 14.63311899986396, 121.0825716 14.63316579986397, 121.0825231 14.63315519986396))",building
121303249,,,house,51.9824,,51.9828267941006,"POLYGON ((121.0824186 14.63538149986423, 121.0824659 14.63537679986423, 121.0824751 14.63546159986423, 121.0824279 14.63546659986424, 121.0824186 14.63538149986423))",home
121303250,,,house,80.7812,,80.7850524408235,"POLYGON ((121.0825603 14.63536749986422, 121.0826265 14.63536089986422, 121.0826606 14.63542999986423, 121.0826129 14.63543289986423, 121.0826157 14.63544649986424, 121.0825685 14.63545159986423, 121.0825603 14.63536749986422))",home
121303251,,,house,59.0352,,59.0361361711341,"POLYGON ((121.0824095 14.63551849986424, 121.0824555 14.63551319986424, 121.0824677 14.63561199986425, 121.0824217 14.63561729986426, 121.0824095 14.63551849986424))",home
121303252,,,house,59.0137,,59.0144884762183,"POLYGON ((121.0825015 14.63550789986424, 121.0825475 14.63550259986424, 121.0825597 14.63560129986425, 121.0825137 14.63560669986425, 121.0825015 14.63550789986424))",home
121303253,,,house,59.0371,,59.0361375987357,"POLYGON ((121.0823635 14.63552379986424, 121.0824095 14.63551849986424, 121.0824217 14.63561729986426, 121.0823757 14.63562259986426, 121.0823635 14.63552379986424))",home
121303254,,,house,52.1484,,52.1490705559189,"POLYGON ((121.0823714 14.63538619986422, 121.0824186 14.63538149986423, 121.0824279 14.63546659986424, 121.0823807 14.63547169986424, 121.0823714 14.63538619986422))",home
121303255,,,house,52.8105,,52.8113536667078,"POLYGON ((121.0822765 14.63539559986423, 121.0823241 14.63539089986423, 121.0823335 14.63547669986424, 121.0822863 14.63548179986424, 121.0822765 14.63539559986423))",home
121303256,,,house,119.076,,119.07786226559,"POLYGON ((121.0824748 14.63354359986401, 121.082622 14.63351719986401, 121.0826248 14.63353299986401, 121.0826335 14.63357829986401, 121.0824863 14.63360469986402, 121.0824776 14.63355939986401, 121.0824748 14.63354359986401))",home
121303257,,,house,51.6816,,51.6835121793802,"POLYGON ((121.0824659 14.63537679986423, 121.0825131 14.63537219986422, 121.0825223 14.63545649986423, 121.0824751 14.63546159986423, 121.0824659 14.63537679986423))",home
121303258,,,house,59.0371,,59.0361347563825,"POLYGON ((121.0824555 14.63551319986424, 121.0825015 14.63550789986424, 121.0825137 14.63560669986425, 121.0824677 14.63561199986425, 121.0824555 14.63551319986424))",home
121303259,,,house,52.4121,,52.4126520371761,"POLYGON ((121.0823241 14.63539089986423, 121.0823714 14.63538619986422, 121.0823807 14.63547169986424, 121.0823335 14.63547669986424, 121.0823241 14.63539089986423))",home
121303260,,,house,58.9102,,58.9095998887058,"POLYGON ((121.0823176 14.63552909986424, 121.0823635 14.63552379986424, 121.0823757 14.63562259986426, 121.0823298 14.63562789986425, 121.0823176 14.63552909986424))",home
121303261,,,house,50.8984,,50.8961000923233,"POLYGON ((121.0825131 14.63537219986422, 121.0825603 14.63536749986422, 121.0825685 14.63545159986423, 121.0825223 14.63545649986423, 121.0825131 14.63537219986422))",home
121375210,,Marikina Catholic School,school,1455.4,,1455.39851452831,"POLYGON ((121.1020096 14.62968219986355, 121.1020368 14.62938959986352, 121.102422 14.62942299986352, 121.1023948 14.62971569986356, 121.1020096 14.62968219986355))",college
121502674,,,house,64.2656,,64.2630563371825,"POLYGON ((121.0824156 14.63576539986427, 121.0824611 14.63575739986427, 121.0824799 14.63586429986428, 121.0824344 14.63587239986428, 121.0824156 14.63576539986427))",home
121502675,,,house,60.6543,,60.6549893651386,"POLYGON ((121.0823306 14.63565409986426, 121.082379 14.63564609986426, 121.0823949 14.63574139986427, 121.0823466 14.63574939986427, 121.0823366 14.63568989986426, 121.0823306 14.63565409986426))",home
121502676,,,house,64.2793,,64.2801592208,"POLYGON ((121.0823245 14.63578139986427, 121.08237 14.63577339986427, 121.0823888 14.63588039986428, 121.0823433 14.63588839986429, 121.0823245 14.63578139986427))",home
121502677,,,house,64.4199,,64.417198346981,"POLYGON ((121.08237 14.63577339986427, 121.0824156 14.63576539986427, 121.0824344 14.63587239986428, 121.0823888 14.63588039986428, 121.08237 14.63577339986427))",home
121502678,,,house,60.9453,,60.9473213838585,"POLYGON ((121.082379 14.63564609986426, 121.0824271 14.63563899986425, 121.0824449 14.63573209986426, 121.0823949 14.63574139986427, 121.082379 14.63564609986426))",home
121502679,,,house,64.2617,,64.2630492861046,"POLYGON ((121.0825522 14.63574139986427, 121.0825977 14.63573329986427, 121.0826165 14.63584029986428, 121.082571 14.63584829986428, 121.0825522 14.63574139986427))",home
121502680,,,house,64.2793,,64.2801615191344,"POLYGON ((121.082279 14.63578939986427, 121.0823245 14.63578139986427, 121.0823433 14.63588839986429, 121.0822978 14.63589639986429, 121.082279 14.63578939986427))",home
121502681,,,house,60.3926,,60.3904440788621,"POLYGON ((121.0824271 14.63563899986425, 121.0824761 14.63563029986426, 121.0824939 14.63572329986427, 121.0824449 14.63573209986426, 121.0824271 14.63563899986425))",home
121502682,,,house,64.2949,,64.2954549159794,"POLYGON ((121.0825066 14.63574939986427, 121.0825522 14.63574139986427, 121.082571 14.63584829986428, 121.0825255 14.63585629986428, 121.0825066 14.63574939986427))",home
121502683,,,house,39.2852,,39.2815903666011,"POLYGON ((121.082237 14.63570679986427, 121.082286 14.63569799986426, 121.082298 14.63575849986427, 121.082249 14.63576719986427, 121.082237 14.63570679986427))",home
121502684,,,house,60.3711,,60.370461799623,"POLYGON ((121.0824761 14.63563029986426, 121.0825251 14.63562149986426, 121.0825429 14.63571449986427, 121.0824939 14.63572329986427, 121.0824761 14.63563029986426))",home
121502685,,,house,64.2949,,64.295457247307,"POLYGON ((121.0824611 14.63575739986427, 121.0825066 14.63574939986427, 121.0825255 14.63585629986428, 121.0824799 14.63586429986428, 121.0824611 14.63575739986427))",home
121502686,,,house,39.3281,,39.3270558643396,"POLYGON ((121.082286 14.63569799986426, 121.0823366 14.63568989986426, 121.0823466 14.63574939986427, 121.082298 14.63575849986427, 121.082286 14.63569799986426))",home
121502687,,,house,60.3691,,60.37045936908,"POLYGON ((121.0825251 14.63562149986426, 121.0825741 14.63561269986425, 121.0825919 14.63570569986427, 121.0825429 14.63571449986427, 121.0825251 14.63562149986426))",home
121519082,,,commercial,636.443,,636.445202257642,"POLYGON ((121.1023201 14.62797989986336, 121.1023391 14.62774459986333, 121.1026108 14.62777169986333, 121.1024709 14.62799209986336, 121.1023201 14.62797989986336))",building
121643309,,,house,64.2812,,64.2802357550358,"POLYGON ((121.0823277 14.63604269986431, 121.0823732 14.6360346998643, 121.082392 14.63614169986431, 121.0823465 14.63614969986432, 121.0823277 14.63604269986431))",home
121643310,,,house,64.2617,,64.2631631710863,"POLYGON ((121.0824836 14.63613009986431, 121.0825291 14.63612209986431, 121.0825479 14.63622899986433, 121.0825024 14.63623709986433, 121.0824836 14.63613009986431))",home
121643311,,,house,64.418,,64.4172313985354,"POLYGON ((121.0823915 14.63588589986429, 121.0824371 14.63587789986429, 121.0824559 14.6359848998643, 121.0824103 14.6359928998643, 121.0823915 14.63588589986429))",home
121643312,,,house,64.2812,,64.2802684069,"POLYGON ((121.082347 14.63615409986432, 121.0823925 14.63614609986431, 121.0824113 14.63625309986433, 121.0823658 14.63626109986433, 121.082347 14.63615409986432))",home
121643313,,,house,64.2598,,64.2631234769992,"POLYGON ((121.0826009 14.6359946998643, 121.0826464 14.6359865998643, 121.0826652 14.63609359986431, 121.0826197 14.63610159986431, 121.0826009 14.6359946998643))",home
121643314,,,house,64.2793,,64.2802334109042,"POLYGON ((121.0823732 14.6360346998643, 121.0824187 14.6360266998643, 121.0824375 14.63613369986432, 121.082392 14.63614169986431, 121.0823732 14.6360346998643))",home
121643315,,,house,64.2949,,64.2956030310273,"POLYGON ((121.0826019 14.63625489986433, 121.0826475 14.63624689986433, 121.0826663 14.63635379986434, 121.0826208 14.63636179986434, 121.0826019 14.63625489986433))",home
121643316,,,house,64.2969,,64.2956054231761,"POLYGON ((121.0825564 14.63626289986433, 121.0826019 14.63625489986433, 121.0826208 14.63636179986434, 121.0825752 14.63636979986434, 121.0825564 14.63626289986433))",home
121643317,,,house,64.2637,,64.2630892987127,"POLYGON ((121.0824371 14.63587789986429, 121.0824826 14.63586989986428, 121.0825014 14.6359767998643, 121.0824559 14.6359848998643, 121.0824371 14.63587789986429))",home
121643318,,,house,64.2793,,64.2802660282854,"POLYGON ((121.0823925 14.63614609986431, 121.082438 14.63613809986431, 121.0824568 14.63624509986433, 121.0824113 14.63625309986433, 121.0823925 14.63614609986431))",home
121643319,,,house,64.2773,,64.2801945031733,"POLYGON ((121.0823005 14.63590189986428, 121.082346 14.63589389986429, 121.0823648 14.6360008998643, 121.0823193 14.6360088998643, 121.0823005 14.63590189986428))",home
121643320,,,house,64.2969,,64.2955314682462,"POLYGON ((121.0825098 14.6360106998643, 121.0825553 14.6360026998643, 121.0825742 14.63610959986431, 121.0825286 14.63611759986432, 121.0825098 14.6360106998643))",home
121643321,,,house,64.2637,,64.2631561079734,"POLYGON ((121.0826202 14.63610609986431, 121.0826657 14.63609799986431, 121.0826845 14.63620499986432, 121.082639 14.63621299986432, 121.0826202 14.63610609986431))",home
121643322,,,house,64.2656,,64.2630822127388,"POLYGON ((121.0825737 14.63585389986428, 121.0826192 14.63584579986428, 121.082638 14.63595279986429, 121.0825925 14.63596079986429, 121.0825737 14.63585389986428))",home
121643323,,,house,64.416,,64.4173467895022,"POLYGON ((121.0824653 14.63627889986433, 121.0825109 14.63627089986433, 121.0825297 14.63637789986434, 121.0824841 14.63638589986435, 121.0824653 14.63627889986433))",home
121643324,,,house,64.2812,,64.2801921470018,"POLYGON ((121.082346 14.63589389986429, 121.0823915 14.63588589986429, 121.0824103 14.6359928998643, 121.0823648 14.6360008998643, 121.082346 14.63589389986429))",home
121643325,,,house,64.2949,,64.2955291328587,"POLYGON ((121.0825553 14.6360026998643, 121.0826009 14.6359946998643, 121.0826197 14.63610159986431, 121.0825742 14.63610959986431, 121.0825553 14.6360026998643))",home
121643326,,,house,64.2598,,64.2632043895074,"POLYGON ((121.0825109 14.63627089986433, 121.0825564 14.63626289986433, 121.0825752 14.63636979986434, 121.0825297 14.63637789986434, 121.0825109 14.63627089986433))",home
121643327,,,house,64.2949,,64.2955641362138,"POLYGON ((121.0825291 14.63612209986431, 121.0825746 14.63611409986432, 121.0825935 14.63622099986432, 121.0825479 14.63622899986433, 121.0825291 14.63612209986431))",home
121643328,,,house,64.2793,,64.2803096711006,"POLYGON ((121.0823743 14.63629489986433, 121.0824198 14.63628689986433, 121.0824386 14.63639389986435, 121.0823931 14.63640189986435, 121.0823743 14.63629489986433))",home
